user,start_date,itemlv
매실새벽,2024-07-17,1520
어썸잉,2023-01-23,1445
마계최강헌터,2023-12-23,1511.67
마추콩,2024-07-14,1540
절대질풍,2024-07-14,1594.17
까만홍합,2024-07-06,188.33
코마땅,2021-02-01,522.5
사신꾀돌,2023-07-21,1490
콘마이어,2021-12-18,1302
오른손나이키왼손황천길,2023-12-21,1472.5
커피신공,2022-08-31,1580
동키의단짝친구슈렉,2022-04-14,600
호크니안,2023-11-09,1600
설익은청사과,2021-09-21,1325
보석을위하여,2024-03-08,1425
포커선수,2023-07-03,1480
복숭아총도쏘다,2022-02-11,1370
리퍼푸망,2021-03-17,1340
정백덕,2021-07-22,1445
라니냔,2024-07-14,1566.67
랏머,2024-07-18,1520
축뵥,2023-09-04,1460
묵직한지유,2024-07-03,500
이쁘고귀여운아가두둥등장,2022-01-13,1460
0l오리히메카,2024-07-11,1565
솜이는멍멍,2021-08-12,1370
사린아가,2023-12-22,1515
떼이지,2022-01-07,1472.5
밍이둘,2023-01-01,460
HelloDigiMon,2022-11-12,1487.5
띠모슬레,2023-02-03,184.17
정확도낮음,2023-01-04,1340
장아르미,2022-01-18,1475
마술을믿으세요,2022-08-11,1340
장천제삼검2115,2024-02-14,650
맥콜은범죄다,2024-06-29,1600
하프명가막내딸,2024-01-21,1518.33
덩갱얼쥐,2024-08-30,1640
창쓰는메로나,2024-01-26,1543.33
불닭치킨마요피자,2021-09-10,1302
우제영,2023-06-29,1472.5
빗속에서흘린눈물,2021-08-26,960
양덕동봉석이,2023-08-18,1415
재밌는홀리나이트,2023-06-13,1033.33
끗술,2022-07-21,460
깊이삼촌,2023-12-22,1541.67
루키컨,2023-12-21,1571.67
욤둉,2023-10-08,1475
윤시온,2021-07-10,1325
권권준준,2023-12-21,1511.67
핲바디,2023-07-01,1496.67
형니발,2021-07-09,1050
설나냥,2021-12-22,1355.83
3시36분,2024-08-03,678.33
페일라스트,2022-01-13,1302
솜써니,2022-07-06,1417.5
초심탕,2020-08-22,915
아가요정귀요미,2022-07-10,1460
빨간수첩,2023-03-29,460
주노맆,2023-12-29,1475
저를찾고있으셨나요,2023-10-01,1490
앚커,2023-12-21,1576.67
조남후잉,2024-08-17,1585
붓으로개팬다,2022-01-22,1500
계양구불주먹,2023-12-23,1581.67
자칼로네,2023-10-21,1340
SouIEater,2023-10-24,1588.33
먹물이진아가요,2023-12-23,1523.33
안산디붕잇,2022-10-03,302
후울러덩,2023-11-09,1560
태보마스터애국전사손기범,2022-04-28,768.33
김뚱쓰,2024-07-30,1560
콩다현,2022-10-03,1445
티켓배송,2022-12-23,1490
주묵묵,2023-12-22,1530
거북목창술사,2022-12-21,1415
오셰은,2022-01-13,1460
에붸붸붸뷉,2022-09-04,600
키퀴,2022-02-03,167.5
슬레핥쨕,2023-12-01,1490
건슬잉몽,2021-08-20,1325
머용가리,2023-12-20,1460
구원의손길하나,2023-07-04,1475
지누횽,2022-12-23,1447.5
내당s,2021-03-07,920
채소랑야채,2024-08-30,1640
캐영당,2022-12-30,1370
둑노옴,2022-01-11,1345.83
미니카드상,2023-07-03,1475
천하별빛,2022-12-29,94.17
에퀸좌,2023-02-11,1406.67
마리나비스콘티,2023-10-21,1462.5
고랑모르쥬,2020-08-23,1322.33
물의왕국,2023-08-08,1452.5
사르딕,2021-12-23,70.83
썸머야진짜잘했따,2023-01-21,1475
타겟슬,2021-03-14,64.17
내앙마돌려줘요,2022-01-31,1302
엄마나는정령왕이될래요,2022-08-22,340
낫든수달,2023-07-21,1490
믕차차,2024-07-13,1526.67
오동통왕자두,2023-01-19,1340
반데릴라,2022-01-10,734.67
무술의달인김흰띠,2023-07-19,1430
시나몬송편,2022-01-21,1460
느리구먼,2021-04-23,107.5
Lakefront,2022-01-30,1370
youwoI,2023-09-19,1432.5
만소얼,2023-12-22,1462.5
안틸레,2023-09-12,1523.33
인파의원수,2023-12-20,1540
이건참아쉽다,2021-11-04,1302
내특화돌려줘요,2022-03-19,1415
도화가육아일기,2022-01-21,1370
우산애몽,2022-07-13,1460
엘난민미스틱,2024-08-30,1640
부시드노엘,2020-08-29,986.67
떨림바드,2023-12-30,1475
샤린빈,2024-07-15,1540
슉슉우,2023-07-05,1460
에아르뉴,2024-07-14,1540
소서1,2023-12-23,1535
쪼로미,2022-07-28,1370
비악비S,2021-08-12,1302
오로라초코칩,2021-05-02,1325
도구향,2021-09-02,1346.67
알곡과쭉정이,2023-08-06,1415
서꾼팔,2023-01-21,1503.33
155만킬로의필름,2024-01-15,1520
암샨,2020-10-03,325
신해서커,2023-01-19,1490
햄이네158,2023-01-19,1457.5
하니지니,2024-08-01,1603.33
성심당소금빵도둑,2024-07-24,205
넌연필이고난지우개야,2024-08-25,1616.67
나유리쥬,2021-08-13,1302
산지직송유산,2023-07-27,1596.67
창원모코코,2024-05-27,1556.67
스위칭을모르는사람,2023-12-27,1580
푸들덕선,2023-12-31,1480
호박맘모스,2023-12-22,1580
무도xx배틀1,2021-12-27,600
장선형,2023-12-20,119.17
욱s드래곤,2024-07-16,1600
사신다크폰,2020-08-23,935
히Dan,2023-07-21,1490
CARINVictory,2023-07-23,1555
아가는하프도둑,2024-05-13,500
람쥐4호,2020-10-04,860
다니엘라S3,2024-06-14,500
에휴내가참아야지,2021-04-26,171.67
하카타가메니,2021-03-27,1404.17
어린왕초A,2023-10-28,1430
불난집구경하다보니우리집,2022-01-22,1370
도하가는화가야,2022-01-12,1302
나츠니지,2023-06-30,1445
혜라핀,2022-09-24,1460
전진해죠,2024-07-12,1535
방패코니,2023-12-23,1536.67
띵구름,2022-07-20,1370
여김숙희,2020-10-25,1325
모수아,2021-02-22,685.67
무애심,2022-02-11,1445
또두링,2022-06-19,1460
술을사랑하는언니,2023-01-20,1508.33
아땐,2022-01-13,1302
이백,2021-09-15,1475
딸기시유,2024-01-22,78.33
수라망,2023-12-25,1582.5
박혀욤,2024-02-27,1540
니토,2021-02-14,1417.5
내연관리쉽지안내연,2021-12-27,1302
코로나19는위험해,2023-05-18,1340
율조히,2023-01-23,1460
셋쇼마르,2024-07-12,1520
집행관솔라스1,2021-01-25,163.33
오지마나가,2023-07-25,1490
타마시오이시,2023-07-19,1415
메로나타로,2024-05-31,500
동사무소절대강자,2024-01-03,1540
기상청면접탈락한기상술사,2022-07-07,460
다보이,2023-12-22,1556.67
말랑말랑말람말랑냥냥펀치,2024-07-13,1591.67
희슥,2021-09-28,583.33
해머플레이,2022-09-25,97.5
바들희,2021-03-14,55.83
하츠네밐쿠,2024-04-14,1520
헬2포터,2022-01-23,1415
안개맛이슬,2022-07-10,1465
경희대학식도둑,2021-03-22,1372.5
달달한꿀주한잔,2022-07-07,87.5
튜토요정11,2023-07-01,1422.5
힐이모애요,2022-03-16,1302
나도어디가서꿀리진않어,2023-12-23,1555
따아아아람쥐,2021-09-18,302
레비챤,2024-07-19,1590
달콤화니,2021-01-21,1335
은달셈,2021-11-23,1506.67
이불밖은추오,2021-07-12,1430
주먹만써요,2023-12-22,1520
s마루치s,2021-03-21,1325
딸기로얄밀크티,2023-11-19,1462.5
흐읏쨔아,2024-04-23,1528.33
레이격,2024-08-25,1620
루테란은홀리나이트다,2024-07-12,1543.33
Barnsley,2021-01-30,1325.83
편의점명품비닐우산,2022-07-18,1508.33
답답한마음을풀어헤치는것,2023-12-24,1460
쳐맞딜잘함,2023-03-04,302
슼게이,2023-01-14,1565
홀리꾸리,2024-03-22,1584.17
고길득,2020-08-22,992.5
무지성으로할게요,2023-07-25,1415
아가순덕,2022-09-28,1460
잔혈못따는리퍼,2024-07-12,1550
다부셔버려요b,2023-12-21,1550
치무차쿠맨,2023-12-28,1580
블리번도,2024-07-12,1540
대검낭만간지남,2024-07-13,1525
다시바바,2022-05-28,933.33
산다는것은치열한전투이다,2022-09-01,466.67
우르콰앙,2024-07-29,1601.67
O도와줘요스바로그씨O,2023-08-05,1415
용촤,2024-01-25,1541.67
랩대,2022-07-10,1396.67
후크개포동,2024-07-17,1520
기상케인,2022-11-10,302
일단쳤어선빵,2022-01-11,1302
저글러스저글러,2020-09-16,307.5
악의꽃2,2022-08-16,1460
용태래,2022-07-18,1415
뮨히디키,2022-01-23,1425
SBINHA,2024-07-21,78.33
크림티비,2022-01-13,1370
파이리꼬리직화구이,2024-07-14,1520
레우코시아,2024-07-14,1600
도심과함께라면,2022-12-22,1340
마법소녀유아란씨,2022-01-23,1370
몬티나존슨,2023-12-23,1540
민국암살자은향,2023-09-13,1415
건카자,2024-08-06,1575
easyheon23,2024-07-13,1540
낫꿀벅,2023-07-24,1415
게슥,2024-08-09,500
마쯔모토,2024-05-21,1540
헌터남2번,2020-08-27,915
뚜니네셋째딸,2023-11-12,1490
성포동사시미,2022-10-26,1386.67
야가다50공수,2023-02-21,1445
o0도구0o,2021-05-06,885
이상한곰아지,2024-07-11,1602.5
또또친구없는말투,2024-07-16,1520
Ag11,2022-11-15,251.67
쌍검유랑,2021-05-09,630
저는대검,2022-04-29,1533.33
버티면마법이온다,2024-07-16,1593.33
ll이웃집노예ll,2023-07-21,1540
밥규밤,2021-02-15,990
해골고정,2023-12-28,500
황마원,2023-12-20,1460
우산쓴고냉이,2022-09-10,600
빠라라라밤,2022-01-02,1396.67
자제요,2023-12-24,1560
더금,2024-07-14,1590
오라맛풀,2021-11-06,600
루시펴,2021-04-12,774.33
웅쓰디,2024-04-10,1523.33
기꺼이걸으리홀붕이의길,2022-06-19,302
돼지국밥순대국밥뼈해장국,2024-08-19,1593.33
도하밤,2022-01-27,260
님코,2021-03-05,596.67
가격손봐줘야겠네,2023-07-22,1462.5
익스워로드,2021-01-02,1361.67
Or후,2021-05-10,1355.83
한라산매콤주먹,2022-01-26,242.5
개쩌는방패,2023-12-26,155
브레이커맛퐁듀,2023-12-21,1460
미술도담,2022-12-25,1462.5
비비알레,2024-07-16,1588.33
쥬미앙,2022-03-12,1352.5
우냥이네기상청,2022-07-06,1340
대왕포메,2023-03-25,1460
인포닐,2023-12-21,1460
데테하,2024-06-29,500
자주뵤라,2022-07-09,1460
베리아비,2024-04-11,1580
식사는없어,2023-09-01,1503.33
니나뀨,2020-10-07,960
무료개통전문,2024-07-04,500
JUNI블레,2022-07-06,1462.5
스트라이커아웃임,2024-01-04,1540
판다티모w,2022-01-23,1465
역촌동푸른눈의백룡유재식,2023-07-19,1415
에이스녹차영,2021-07-09,1302
치즈랑초밥,2022-12-26,1415
천새윤,2021-08-31,1370
멍뚱아가,2023-12-21,1460
형이기상하래,2022-08-16,51.67
달덩츄,2024-07-18,101.67
강구조노예,2024-07-13,1523.33
무스포츈,2021-01-27,1040
든든한냉면,2024-07-14,1576.67
윤이짜장2,2021-07-22,1370
파인젤리와삭,2024-07-11,1543.33
푸누리,2023-04-03,553.33
안개끝,2021-07-29,1302
24년여름소울이터,2024-07-14,1520
엘레노즈,2022-01-21,1460
달달꿀단지,2023-08-08,1445
쁘띠넬라쁘띠버스트,2024-07-20,1595
광기를잃은그녀,2023-01-18,1415
알으카나몰루카나,2023-10-17,1460
너희가바라던그바드,2021-07-08,1415
바람이불전,2023-07-06,1470
리퍼안할거야,2024-02-03,500
하늘집단,2024-07-14,1593.33
똑똑똑천국문,2022-02-10,1325
바퀴가없는8톤휠체어,2024-06-06,1601.67
행타,2024-01-14,1460
질풍맬리,2024-07-14,1520
오크단검,2020-10-13,960
챠챠프,2023-05-25,75
디붕서닐,2022-08-04,960
도르래챠,2024-08-30,1608.33
그림실력니아,2023-12-23,1460
레미파솔라스,2023-09-14,1415
I잔불l,2023-11-10,1592.5
임한별팬,2024-07-11,1520
세부망고펀치,2023-12-27,1561.67
인주임,2022-02-10,1325
검스빤스,2022-04-13,1437.5
화가아빠1,2022-12-23,1490
영양부실,2024-07-24,1540
보들보들호랭,2022-01-23,1381.67
레하디,2023-01-28,142.5
귀축버서커,2021-04-09,429.5
엄지랜서,2021-04-25,1340
sdfaqd,2023-09-18,1415
팡산,2024-07-12,1550
대빵홐홐,2023-07-01,1490
짜장면속완두콩,2023-12-27,1565
양바뇽,2022-12-22,1460
치킨탱탱탱,2021-11-24,1415
헤두레이커,2024-01-09,1521.67
YT아가,2023-12-22,1510
챙이꽃,2022-10-06,1520
빠기아님,2021-12-24,1420
저는회오리수류탄이에요,2023-12-23,1580
2번째창술,2021-08-14,1370
칼림밤,2024-07-12,1570
퍄루루,2024-07-16,1603.33
파천킹,2024-07-15,1520
EIEIE,2020-10-19,550
환요붓,2023-12-25,1580
릭모티,2023-07-19,1490
gananaga,2022-01-24,1445
잔혈기계승연,2023-12-20,1580
엘리해버려,2021-10-01,1386.67
도미미레,2022-01-23,1460
루호리,2022-02-10,1370
눈송이만개,2022-01-27,1302
아비지옥,2024-06-03,500
혈월검신니나브,2024-08-17,1600
올삠이,2022-01-23,1450
니나부산어묵탕,2021-10-21,1340
멜런통통,2023-12-21,1568.33
린듯,2024-07-18,1600
버프간다붙어,2021-08-24,802
금쪽망치,2023-09-11,1582.5
하프갤련,2021-07-09,130
어린이집막내망고,2022-12-23,1465
퐁슬,2022-11-27,1422.5
하프는세상못구해,2022-01-28,960
뽀옹뿌둑,2023-08-30,57.5
곰곰곰도리도리도리곰도리,2022-02-01,1445
쏘울이터오리,2024-08-08,1520
서폿체험,2023-07-06,1415
코통홀닥불,2023-07-09,1508.33
하프요정설이,2023-09-22,1490
브랭이커,2023-12-22,1467.5
본채만채,2022-08-08,1345
일등항해사제논,2022-06-07,104.17
내지갑이아파,2023-12-23,1460
츼잉잉,2022-07-06,1462.5
래디웰,2024-07-15,1523.33
CronasaNPC,2021-09-20,1330
바른붓,2022-01-15,1370
붓민이는아가야,2022-03-16,1302
거미의심장,2021-08-12,1325
프록터,2023-12-26,1580
홀귀귀,2021-04-23,1340
프레이즈v,2022-01-11,1415
삿살,2024-02-20,1580
땃쥐펀치는따땃하쥐,2023-12-30,1520
도아가스,2022-01-12,1370
블레드러머,2022-09-25,1370
소유니얏,2021-10-23,1415
걍정수,2021-09-04,1420
섹시여왕,2023-01-25,177.5
워로드아닙니다,2020-08-23,904.17
가끔네생각이나는걸,2022-12-03,366.67
48CX,2021-06-16,527.5
쁘레닷,2024-07-31,1590
목욕탕면봉도둑홍지원,2022-12-25,1405.83
필라불꽃,2023-07-02,1496.67
옆낫,2023-11-10,500
에르바프,2023-01-20,1460
cokeiswater,2021-08-12,1302
피구름을그릴거에요,2023-01-10,1340
위고링,2021-01-30,1341.67
초미녀홀나,2023-07-28,1462.5
엉덩이주사놓을시간이에오,2021-01-10,1341.67
슬비해나,2024-08-25,1600
천년묵기,2023-07-30,1415
디붕하네,2022-01-10,195
낫든도둑,2023-07-24,1460
Mxcoco,2021-03-21,1325
정할닉넴이없네,2023-11-10,1415
매화키스,2023-01-19,1430
헤앤느,2024-07-31,1520
도금신,2024-06-20,500
전나게빛나는회오리수류탄,2022-04-02,460
민트초코칩붕어빵,2023-08-11,1540
18일만료쿠폰,2022-07-19,1340
서폿없으면죽어요,2023-05-05,1513.33
바닐라늴리리야,2024-08-13,1540
품절난김밥,2024-05-03,1540
일루미라지,2022-10-18,155
마믅,2024-01-12,1462.5
버프폴리쉬,2022-12-25,1493.33
주머니홀,2023-11-24,1415
기상을지배하는아가,2022-07-11,152.5
와우해장국,2024-02-02,1460
나희x,2022-07-07,108.33
여자요즈족도화가,2022-01-13,1302
홀리홀리나잇트,2021-07-09,1415
SeoraBang,2024-07-23,1545
남극핑구,2024-07-11,1521.67
울이터짱,2023-07-20,1420
곰곰춘천식닭갈비떡볶이,2024-01-02,1460
유야남신,2022-11-20,1415
말랑견,2024-07-14,1520
아가보단바드야,2023-12-23,1580
원투훅쓱빡,2023-12-22,1472.5
무등산타잔,2024-07-13,1523.33
쩡소바,2021-02-05,1340
워둥워둥,2023-01-19,1445
하얀맥심,2024-07-22,1600
오늘은위험한리퍼누나,2024-07-16,1540
현미소울,2024-07-13,1548.33
스쫍,2023-07-22,1415
패링브레이커,2023-12-22,1566.67
강남구논현동흡카죽돌이,2023-12-20,1485
내맘속디트,2023-11-23,1525
마빡맨2,2021-04-15,1330
모네양,2024-07-28,1592.5
브레이커다다다닥,2024-01-17,1565
꽃또야,2022-01-21,1420
은섵,2024-08-25,1600.83
성채임,2022-09-25,1445
야구나래,2023-01-19,1383.33
채치기병,2024-01-19,500
홍이닉,2024-04-11,460
브르꺼,2023-12-22,1580
무지개파르페,2024-08-30,1640
수녀님저는남자가좋습니다,2021-03-07,882.5
감자칩먹는돼지,2021-07-09,1415
사그락들다,2024-02-09,1580
메이윈,2021-03-18,1340.83
로아를즐기는어린이,2021-10-16,590
OPKJ3,2021-04-05,1325
발사소녀,2024-07-10,1521.67
또마쯔,2022-12-23,1460
쓱쓱싹싹쑉,2022-09-21,1445
Walea,2023-03-16,1340
어쩔메모리폼,2022-01-15,1302
이거이그림술사,2024-07-26,1540
즉사필생,2023-12-22,1536.67
로오슬,2023-01-19,1490
소울별미,2023-10-15,1521.67
케세트,2023-12-21,1520
딘탬,2021-08-24,1350
군주참,2020-12-23,915
꼬질꼬질해도귀여워,2024-06-29,500
펄스건다이애나,2023-07-19,1415
시기우스,2020-12-07,915
zl존또구,2022-01-07,52.5
민국아함만봐주자,2023-07-04,1493.33
창그리고녀,2020-08-23,915.83
사석리,2021-03-27,1325
적혈두꺼비,2023-01-18,1490
harp고라니,2023-03-09,1340
비페라,2024-01-25,805
가속경계,2024-07-11,1586.67
파슬어,2023-12-20,1520
똥개였습니다,2023-12-24,1600
리듬뷰티,2023-02-22,1370
로제새우필라프좋아,2023-06-16,1541.67
단단한캐내디언,2024-07-15,1600
야수선배,2024-07-11,1530
구슬통,2023-06-28,1490
호빈잇,2024-07-15,1525
로린이쉨,2022-07-25,1340
추억의행복도화가,2024-08-30,1640
무연초화,2021-08-06,1302
세노테스,2024-02-22,1600.83
안괜찬홍,2022-03-30,1340
못참고만든캐릭,2021-07-09,1302
드랍더빛,2023-12-30,1460
l슈즈l,2024-07-14,1600
WarriorBlz,2020-08-22,896.67
이븐꼼,2022-07-23,72.5
다생각없어요,2021-11-07,51.67
아기소울응애,2024-01-08,1540
브래이거,2023-12-23,1540
김왕문,2022-05-04,1460
사랑을담아서송하나,2021-08-13,1417.5
젤라썸,2020-08-23,400
머한3,2023-07-30,1422.5
야인남,2024-07-15,1540
킨극,2024-06-02,1415
두히나,2023-01-24,1415
체술을부탁해,2024-05-19,500
아기별토끼,2023-07-23,1490
룰루경단,2023-12-21,1510
탈출의노래연주자,2023-02-08,1450
주디나이트,2021-06-11,61.67
복싱함,2024-08-30,1640
악령군단장,2023-07-24,1508.33
날씨는조아요,2022-07-10,1460
오하만,2022-09-25,1340
트로카보,2022-07-19,1470
샤방울,2021-10-21,1417.5
GTR루페온,2023-05-22,1381.67
쉬아몬,2022-02-13,1302
배마배틀마,2021-03-25,1325
상남자현동,2022-10-01,1415
민초빵,2024-07-12,81.67
복숭아추적자,2023-12-26,1525
sooso현,2024-05-13,600
25년산모태솔로,2022-12-30,1460
날치야날치해봐,2022-08-26,1370
트루데런,2021-04-30,520.33
깝충,2022-10-25,1375
우잭나,2022-01-23,1445
기쁜하트,2024-06-18,1340
비슬이슬비슬이슬비,2024-08-25,1603.33
암살자가꿈인앙재혁,2024-07-11,1540
쿠모커피,2024-01-28,1460
고개반숙인남자,2024-07-12,1523.33
님엉덩이이쁘네요,2023-07-17,1570
만특비,2024-07-14,1520
논두렁매생,2021-08-12,1397.5
홍화요,2023-11-11,52.5
매일매일퇴근생각,2024-01-21,1460
에기요,2023-12-25,1545
마다라오e,2023-07-20,156.67
붓녕이,2022-12-30,1503.33
스카우터떡상기원,2020-09-30,1010
초롱오빠,2024-03-25,1548.33
말랑레인,2021-05-23,900
jasper0425,2023-07-27,1447.5
도쿄디즈니씨,2023-07-05,1462.5
엘비앙,2023-12-26,1385
반비린,2023-12-22,1460
우리아이벌써커,2023-01-18,1351.67
황금우체부,2021-05-23,1050
우뚜빈,2022-11-13,1540
킴선아,2022-07-26,820
